x,y,leftInches,rightInches,gyro
-8945.438916408439,-6882.037455557024,292.6422764227642,237.27642276422762,114.76000213623047
-9058.102618956867,-6952.12061473282,292.6422764227642,237.27642276422762,114.76000213623047
-9170.42115084798,-7021.989058347416,292.6422764227642,237.27642276422762,114.76000213623047
-9283.084853396409,-7092.072217523212,292.6422764227642,237.27642276422762,114.76000213623047
-9395.403385287522,-7161.940661137808,292.6422764227642,237.27642276422762,114.76000213623047
-9508.06708783595,-7232.023820313604,292.6422764227642,237.27642276422762,114.76000213623047
-9620.385619727063,-7301.8922639282,292.6422764227642,237.27642276422762,114.76000213623047
-9733.049322275492,-7371.975423103996,292.6422764227642,237.27642276422762,114.76000213623047
-9845.367854166605,-7441.843866718592,292.6422764227642,237.27642276422762,114.76000213623047
-9958.031556715034,-7511.927025894388,292.6422764227642,237.27642276422762,114.76000213623047
-10070.350088606147,-7581.795469508984,292.6422764227642,237.27642276422762,114.76000213623047
-10183.013791154575,-7651.87862868478,292.6422764227642,237.27642276422762,114.76000213623047
-10295.332323045688,-7721.747072299376,292.6422764227642,237.27642276422762,114.76000213623047
-10407.996025594117,-7791.830231475172,292.6422764227642,237.27642276422762,114.76000213623047
-10520.31455748523,-7861.698675089768,292.6422764227642,237.27642276422762,114.76000213623047
-10632.978260033658,-7931.781834265564,292.6422764227642,237.27642276422762,114.76000213623047
-10745.296791924771,-8001.65027788016,292.6422764227642,237.27642276422762,114.76000213623047
-10857.9604944732,-8071.733437055956,292.6422764227642,237.27642276422762,114.76000213623047
-10970.279026364313,-8141.6018806705515,292.6422764227642,237.27642276422762,114.76000213623047
-11082.942728912742,-8211.685039846347,292.6422764227642,237.27642276422762,114.76000213623047
-11195.261260803854,-8281.553483460943,292.6422764227642,237.27642276422762,114.76000213623047
-11307.924963352283,-8351.636642636739,292.6422764227642,237.27642276422762,114.76000213623047
-11420.243495243396,-8421.505086251334,292.6422764227642,237.27642276422762,114.76000213623047
-11532.907197791825,-8491.58824542713,292.6422764227642,237.27642276422762,114.76000213623047
-11645.225729682938,-8561.456689041726,292.6422764227642,237.27642276422762,114.76000213623047
-11757.889432231366,-8631.539848217522,292.6422764227642,237.27642276422762,114.76000213623047
-11870.20796412248,-8701.408291832118,292.6422764227642,237.27642276422762,114.76000213623047
-11982.871666670908,-8771.491451007914,292.6422764227642,237.27642276422762,114.76000213623047
-12095.19019856202,-8841.35989462251,292.6422764227642,237.27642276422762,114.76000213623047
-12207.85390111045,-8911.443053798306,292.6422764227642,237.27642276422762,114.76000213623047
-12319.46853427799,-8982.430557502661,292.6422764227642,237.27642276422762,114.7699966430664
-12431.426174922997,-9053.63621579738,292.6422764227642,237.27642276422762,114.7699966430664
-12543.74470681411,-9123.504659411976,292.6422764227642,237.27642276422762,114.76000213623047
-12656.408409362539,-9193.587818587772,292.6422764227642,237.27642276422762,114.76000213623047
-12768.726941253652,-9263.456262202368,292.6422764227642,237.27642276422762,114.76000213623047
-12881.39064380208,-9333.539421378164,292.6422764227642,237.27642276422762,114.76000213623047
-12993.709175693193,-9403.40786499276,292.6422764227642,237.27642276422762,114.76000213623047
-13106.372878241622,-9473.491024168556,292.6422764227642,237.27642276422762,114.76000213623047
-13218.691410132735,-9543.359467783152,292.6422764227642,237.27642276422762,114.76000213623047
-13331.355112681164,-9613.442626958948,292.6422764227642,237.27642276422762,114.76000213623047
-13443.673644572276,-9683.311070573543,292.6422764227642,237.27642276422762,114.76000213623047
-13556.337347120705,-9753.39422974934,292.6422764227642,237.27642276422762,114.76000213623047
-13668.655879011818,-9823.262673363935,292.6422764227642,237.27642276422762,114.76000213623047
-13781.319581560247,-9893.345832539731,292.6422764227642,237.27642276422762,114.76000213623047
-13893.63811345136,-9963.214276154327,292.6422764227642,237.27642276422762,114.76000213623047
-14006.301815999788,-10033.297435330123,292.6422764227642,237.27642276422762,114.76000213623047
-14118.620347890901,-10103.16587894472,292.6422764227642,237.27642276422762,114.76000213623047
-14231.28405043933,-10173.249038120515,292.6422764227642,237.27642276422762,114.76000213623047
-14343.602582330443,-10243.117481735111,292.6422764227642,237.27642276422762,114.76000213623047
-14456.266284878871,-10313.200640910907,292.6422764227642,237.27642276422762,114.76000213623047
-14568.584816769984,-10383.069084525503,292.6422764227642,237.27642276422762,114.76000213623047
-14681.248519318413,-10453.152243701299,292.6422764227642,237.27642276422762,114.76000213623047
-14793.567051209526,-10523.020687315895,292.6422764227642,237.27642276422762,114.76000213623047
-14906.230753757955,-10593.103846491691,292.6422764227642,237.27642276422762,114.76000213623047
-15018.549285649067,-10662.972290106287,292.6422764227642,237.27642276422762,114.76000213623047
-15131.212988197496,-10733.055449282083,292.6422764227642,237.27642276422762,114.76000213623047
-15243.531520088609,-10802.923892896679,292.6422764227642,237.27642276422762,114.76000213623047
-15356.195222637038,-10873.007052072475,292.6422764227642,237.27642276422762,114.76000213623047
-15468.51375452815,-10942.87549568707,292.6422764227642,237.27642276422762,114.76000213623047
-15581.17745707658,-11012.958654862867,292.6422764227642,237.27642276422762,114.76000213623047
-15693.495988967692,-11082.827098477463,292.6422764227642,237.27642276422762,114.76000213623047
-15806.15969151612,-11152.910257653259,292.6422764227642,237.27642276422762,114.76000213623047
-15918.478223407234,-11222.778701267855,292.6422764227642,237.27642276422762,114.76000213623047
-16031.141925955662,-11292.86186044365,292.6422764227642,237.27642276422762,114.76000213623047
-16143.460457846775,-11362.730304058246,292.6422764227642,237.27642276422762,114.76000213623047
-16256.124160395204,-11432.813463234043,292.6422764227642,237.27642276422762,114.76000213623047
-16368.442692286317,-11502.681906848638,292.6422764227642,237.27642276422762,114.76000213623047
-16481.106394834747,-11572.765066024434,292.6422764227642,237.27642276422762,114.76000213623047
-16593.42492672586,-11642.63350963903,292.6422764227642,237.27642276422762,114.76000213623047
-16706.08862927429,-11712.716668814826,292.6422764227642,237.27642276422762,114.76000213623047
-16818.407161165404,-11782.585112429422,292.6422764227642,237.27642276422762,114.76000213623047
-16931.070863713834,-11852.668271605218,292.6422764227642,237.27642276422762,114.76000213623047
-17043.389395604947,-11922.536715219814,292.6422764227642,237.27642276422762,114.76000213623047
-17156.053098153378,-11992.61987439561,292.6422764227642,237.27642276422762,114.76000213623047
-17268.37163004449,-12062.488318010206,292.6422764227642,237.27642276422762,114.76000213623047
-17381.03533259292,-12132.571477186002,292.6422764227642,237.27642276422762,114.76000213623047
-17493.353864484034,-12202.439920800598,292.6422764227642,237.27642276422762,114.76000213623047
-17606.017567032464,-12272.523079976394,292.6422764227642,237.27642276422762,114.76000213623047
-17718.336098923577,-12342.39152359099,292.6422764227642,237.27642276422762,114.76000213623047
-17830.999801472008,-12412.474682766786,292.6422764227642,237.27642276422762,114.76000213623047
-17943.31833336312,-12482.343126381382,292.6422764227642,237.27642276422762,114.76000213623047
-18056.677369983976,-12551.295921019255,292.6422764227642,237.27642276422762,114.75
-18168.99590187509,-12621.16436463385,292.6422764227642,237.27642276422762,114.76000213623047
-18282.354938495944,-12690.117159271724,292.6422764227642,237.27642276422762,114.75
-18394.673470387057,-12759.98560288632,292.6422764227642,237.27642276422762,114.76000213623047
-18507.337172935488,-12830.068762062116,292.6422764227642,237.27642276422762,114.76000213623047
-18619.6557048266,-12899.937205676712,292.6422764227642,237.27642276422762,114.76000213623047
-18732.31940737503,-12970.020364852508,292.6422764227642,237.27642276422762,114.76000213623047
-18844.637939266144,-13039.888808467103,292.6422764227642,237.27642276422762,114.76000213623047
-18957.996975887,-13108.841603104976,292.6422764227642,237.27642276422762,114.75
-19071.008711537816,-13177.583145308297,292.6422764227642,237.27642276422762,114.75
-19184.36774815867,-13246.53593994617,292.6422764227642,237.27642276422762,114.75
-19297.301341091228,-13315.229950351717,292.520325203252,237.21544715447155,114.75
-19410.408584508805,-13384.02958697454,292.23577235772353,236.91056910569102,114.75
-19523.264034723103,-13452.676065582313,292.1544715447154,236.8089430894309,114.75
-19638.9254735101,-13516.838322050762,291.9715447154471,236.74796747967477,114.70999908447266
-19754.767157905262,-13579.59364924708,291.5243902439024,236.50406504065037,114.69999694824219
-19870.85010467922,-13642.479676368905,291.2195121951219,236.3211382113821,114.69999694824219
-19987.106579225507,-13703.964830661733,290.9959349593496,236.0772357723577,114.69000244140625
-20105.282658089942,-13761.998006060416,290.5894308943089,235.7520325203252,114.66000366210938
-20225.27603447031,-13815.077974462703,290.2642276422764,235.46747967479675,114.62000274658203
-20351.94247378721,-13849.654218437056,289.8780487804878,235.1422764227642,114.47000122070312
-20480.597493701942,-13873.92741876658,289.5731707317073,234.87804878048777,114.38999938964844
-20611.083656791772,-13885.239871775353,289.2479674796748,234.55284552845526,114.29000091552734
-20741.082177598873,-13873.046597033603,288.8821138211382,234.2073170731707,114.11000061035156
-20869.74051178276,-13850.494519390728,288.4959349593496,233.8821138211382,114.02999877929688
-20995.79154663006,-13817.834605664433,288.130081300813,233.53658536585363,113.94999694824219
-21115.05737406395,-13765.49784488336,287.7642276422764,233.15040650406502,113.79000091552734
-21231.24915568434,-13707.419815926633,287.4390243902439,232.84552845528452,113.73999786376953
-21346.292409685942,-13647.011209187103,287.2154471544715,232.45934959349592,113.72000122070312
-21460.37665836278,-13585.642724573889,286.910569105691,232.05284552845526,113.70999908447266
-21569.191659735305,-13515.353307332183,286.4430894308943,231.72764227642276,113.62999725341797
-21679.735965342617,-13448.5599016689,285.9959349593496,231.40243902439022,113.66000366210938
-21791.62012950852,-13383.97497558474,285.60975609756093,231.0772357723577,113.68000030517578
-21906.266949924935,-13325.229829244958,285.2439024390244,230.77235772357722,113.7300033569336
-22023.216993399776,-13271.094192716357,284.91869918699183,230.46747967479675,113.7699966430664
-22140.433973615356,-13218.252115656489,284.6544715447154,230.24390243902437,113.77999877929688
-22259.258260932842,-13168.918478249754,284.43089430894304,230.04065040650403,113.80999755859375
-22378.25903581876,-13120.90127588237,284.2276422764227,229.73577235772356,113.81999969482422
-22496.313286023415,-13070.498254288235,283.9634146341463,229.41056910569105,113.80000305175781
-22613.020707757183,-13017.885889071418,283.6585365853658,229.10569105691053,113.77999877929688
-22729.792982388637,-12965.24428780185,283.3739837398374,228.84146341463412,113.77999877929688
-22845.74699994318,-12911.569707084705,283.130081300813,228.59756097560975,113.7699966430664
-22960.68681266691,-12855.547247455908,282.9065040650406,228.3739837398374,113.75
-23074.184994223047,-12797.390664825905,282.6829268292683,228.10975609756096,113.7300033569336
-23188.340556231255,-12740.330432652649,282.4390243902439,227.86585365853657,113.73999786376953
-23304.380919588835,-12688.018781121282,282.1951219512195,227.62195121951217,113.77999877929688
-23421.52856997797,-12638.002830471223,281.9512195121951,227.3780487804878,113.80000305175781
-23538.879285959847,-12589.28099251732,281.7276422764228,227.15447154471545,113.80999755859375
-23656.815113703757,-12541.6934998092,281.5040650406504,226.97154471544715,113.81999969482422
-23775.820139009153,-12497.777405696155,281.280487804878,226.7682926829268,113.8499984741211
-23895.79503606661,-12456.210625167962,281.0772357723577,226.5650406504065,113.87000274658203
-24016.258069933727,-12417.154521058043,280.8739837398374,226.34146341463415,113.88999938964844
-24137.231790991897,-12379.265751705045,280.6910569105691,226.11788617886177,113.9000015258789
-24258.286584201607,-12342.677061076893,280.5284552845528,225.9349593495935,113.91000366210938
-24380.17598016187,-12308.480526496392,280.3455284552845,225.77235772357724,113.93000030517578
-24502.12658198007,-12275.57895699482,280.1829268292683,225.630081300813,113.94000244140625
-24624.537650941664,-12243.862161045683,280.040650406504,225.4878048780488,113.94999694824219
-24746.673263025423,-12212.216736171575,279.8983739837398,225.34552845528452,113.94999694824219
-24868.633676622674,-12179.312519508563,279.7764227642276,225.20325203252034,113.94000244140625
-24990.338983964615,-12146.477129042916,279.6544715447154,225.10162601626016,113.94000244140625
-25112.20127977136,-12113.599383994277,279.55284552845524,225.0,113.94000244140625
-25233.147377254303,-12078.358842609854,279.4715447154471,224.91869918699186,113.91999816894531
-25353.88114762763,-12041.86718081413,279.369918699187,224.83739837398375,113.91000366210938
-25474.011136624547,-12004.24266694724,279.2886178861788,224.73577235772356,113.9000015258789
-25595.362367956262,-11970.197116504329,279.2073170731707,224.6341463414634,113.93000030517578
-25717.133983451455,-11938.646003407935,279.1260162601626,224.53252032520322,113.94999694824219
-25839.955932603418,-11910.72643118162,279.0447154471545,224.4512195121951,113.9800033569336
-25963.320698402655,-11886.550282764907,278.9634146341463,224.36991869918697,114.01000213623047
-26087.31437968607,-11864.815856112586,278.9024390243902,224.28861788617886,114.02999877929688
-26211.487014032162,-11845.601758835102,278.86178861788613,224.2073170731707,114.05000305175781
-26336.76033953907,-11833.851686094005,278.8008130081301,224.14634146341464,114.11000061035156
-26462.180086400836,-11827.132684421555,278.760162601626,224.08536585365852,114.1500015258789
-26587.961272584067,-11825.432013886326,278.73983739837394,224.04471544715446,114.19000244140625
-26713.163353976906,-11835.025715932594,278.7195121951219,224.0040650406504,114.27999877929688
-26838.083502777914,-11849.642226832308,278.7195121951219,223.96341463414632,114.31999969482422
-26962.108399111086,-11869.209374792123,278.7195121951219,223.9430894308943,114.36000061035156
-27084.668949801384,-11897.451141412474,278.7195121951219,223.9430894308943,114.43000030517578
-27205.796183374165,-11930.515343757917,278.7195121951219,223.9430894308943,114.47000122070312
-27326.442788538992,-11966.055217555524,278.7195121951219,223.9430894308943,114.48999786376953
-27446.15088312561,-12003.936879084245,278.7195121951219,223.9430894308943,114.51000213623047
-27566.062447561384,-12041.882928706216,278.7195121951219,223.9430894308943,114.51000213623047
-27685.770542148002,-12079.764590234938,278.7195121951219,223.9430894308943,114.51000213623047
-27805.682106583776,-12117.710639856909,278.7195121951219,223.9430894308943,114.51000213623047
-27926.123994658392,-12153.190208438795,278.7195121951219,223.9430894308943,114.48999786376953
-28047.457110214582,-12186.310610561595,278.7195121951219,223.9430894308943,114.47000122070312
-28168.584343787363,-12219.374812907039,278.7195121951219,223.9430894308943,114.47000122070312
-28290.85629059561,-12248.841013732199,278.7195121951219,223.9430894308943,114.44000244140625
-28413.208876550572,-12277.034858802856,278.7195121951219,223.9430894308943,114.43000030517578
-28536.571342147217,-12301.589787051102,278.7195121951219,223.96341463414632,114.4000015258789
-28659.953533488246,-12324.868168644773,278.7195121951219,223.96341463414632,114.38999938964844
-28783.99700205008,-12345.711880562492,278.7195121951219,223.96341463414632,114.37000274658203
-28907.819984524143,-12366.518542980157,278.7195121951219,223.96341463414632,114.37000274658203
-29032.432964949658,-12383.631331438817,278.7195121951219,223.96341463414632,114.33999633789062
-29156.82444698547,-12400.71370207845,278.7195121951219,223.96341463414632,114.33999633789062
-29281.437427410983,-12417.82649053711,278.7195121951219,223.96341463414632,114.33999633789062
-29405.828909446795,-12434.908861176744,278.7195121951219,223.96341463414632,114.33999633789062
-29530.44188987231,-12452.021649635404,278.7195121951219,223.96341463414632,114.33999633789062
-29654.656292378913,-12470.347325602805,278.7195121951219,223.96341463414632,114.3499984741211
-29778.902034338902,-12489.949315914308,278.7195121951219,223.96341463414632,114.36000061035156
-29902.725016812965,-12510.755978331972,278.7195121951219,223.96341463414632,114.37000274658203
-30026.553970911948,-12532.838381872163,278.7195121951219,223.96341463414632,114.37999725341797
-30149.18243065192,-12559.807049832169,278.7195121951219,223.96341463414632,114.41999816894531
-30270.535154016052,-12592.932804314718,278.73983739837394,223.96341463414632,114.47000122070312
-30390.986790523533,-12628.415244573544,278.760162601626,223.96341463414632,114.48999786376953
-30509.744609616035,-12669.954303531737,278.8008130081301,223.96341463414632,114.54000091552734
-30627.429054273693,-12713.778088290068,278.8211382113821,223.96341463414632,114.55999755859375
-30743.501192157615,-12762.371159656603,278.86178861788613,223.96341463414632,114.5999984741211
-30857.316195666146,-12815.464004077574,278.8821138211382,223.96341463414632,114.63999938964844
-30966.12684740838,-12878.704698527217,278.9024390243902,223.9837398373984,114.7300033569336
-31070.73809391644,-12948.215453021574,278.9227642276423,223.9837398373984,114.79000091552734
-31171.957346533796,-13023.024305245728,278.9634146341463,223.96341463414632,114.83999633789062
-31261.565344316234,-13111.048265394722,278.98373983739833,223.96341463414632,114.9800033569336
-31344.032646199223,-13206.158529931516,279.0243902439024,223.96341463414632,115.05999755859375
-31419.48091949334,-13306.584467237697,279.0243902439024,223.96341463414632,115.12999725341797
-31480.309914871104,-13416.796316062817,279.0243902439024,223.96341463414632,115.2699966430664
-31533.170258485487,-13530.753097550185,279.0447154471545,223.96341463414632,115.33999633789062
-31578.02397249274,-13648.375215537722,279.0447154471545,223.96341463414632,115.41000366210938
-31607.190351716916,-13770.562310997684,279.0447154471545,223.96341463414632,115.54000091552734
-31629.023548792884,-13894.53863859921,279.0447154471545,223.96341463414632,115.5999984741211
-31647.09034027396,-14018.852575949652,279.0447154471545,223.96341463414632,115.62999725341797
-31661.449483249427,-14143.915093568357,279.0447154471545,223.96341463414632,115.66000366210938
-31675.77848674662,-14268.715108122715,279.0447154471545,223.96341463414632,115.66000366210938
-31691.389043081006,-14393.637834458594,279.0650406504065,223.96341463414632,115.6500015258789
-31711.93791830525,-14517.565667091174,279.0650406504065,223.96341463414632,115.61000061035156
-31735.011893313134,-14641.327408762798,279.0650406504065,223.96341463414632,115.58999633789062
-31761.72927250942,-14764.073266627218,279.0650406504065,223.96341463414632,115.55999755859375
-31794.61912725303,-14885.595422957667,279.0650406504065,223.96341463414632,115.51000213623047
-31829.859084263244,-15006.181752023476,279.0650406504065,223.9837398373984,115.48999786376953
-31867.58233071541,-15126.291425661228,279.0650406504065,223.9837398373984,115.47000122070312
-31907.613137075303,-15245.36240666066,279.0650406504065,223.96341463414632,115.44999694824219
-31947.731382297075,-15364.693473129471,279.0650406504065,223.96341463414632,115.44999694824219
-31987.76218865697,-15483.764454128905,279.0650406504065,223.96341463414632,115.44999694824219
-32025.485435109134,-15603.874127766656,279.0650406504065,223.96341463414632,115.47000122070312
-32059.5147756428,-15724.797111342295,279.0650406504065,223.96341463414632,115.5
-32089.968181602508,-15846.95261506485,279.0650406504065,223.96341463414632,115.52999877929688
-32119.134560826682,-15969.139710524814,279.0650406504065,223.96341463414632,115.54000091552734
-32143.444300392835,-16092.664661795738,279.0650406504065,223.96341463414632,115.58000183105469
-32166.467985012827,-16216.156661214767,279.0650406504065,223.96341463414632,115.58999633789062
-32188.302944678373,-16340.142997400098,279.0650406504065,223.96341463414632,115.5999984741211
-32212.559700472466,-16463.39872250987,279.0650406504065,223.96341463414632,115.58000183105469
-32236.86944003862,-16586.923673780795,279.0650406504065,223.96341463414632,115.58000183105469
-32262.357782484847,-16709.930618191807,279.0650406504065,223.96341463414632,115.56999969482422
-32290.361626360133,-16832.67083878989,279.0650406504065,223.96341463414632,115.55000305175781
-32318.304435057453,-16955.143543569753,279.0650406504065,223.96341463414632,115.55000305175781
-32347.5345220916,-17077.597530994557,279.0650406504065,223.96341463414632,115.54000091552734
-32376.700901315773,-17199.78462645452,279.0650406504065,223.96341463414632,115.54000091552734
-32405.93098834992,-17322.238613879323,279.0650406504065,223.96341463414632,115.54000091552734
-32435.097367574093,-17444.425709339284,279.0650406504065,223.96341463414632,115.54000091552734
-32464.32745460824,-17566.87969676409,279.0650406504065,223.96341463414632,115.54000091552734
-32493.493833832414,-17689.06679222405,279.0650406504065,223.96341463414632,115.54000091552734
-32521.4976777077,-17811.807012822133,279.0650406504065,223.96341463414632,115.55000305175781
-32549.44048640502,-17934.279717601996,279.0650406504065,223.96341463414632,115.55000305175781
-32576.216224086726,-18057.293687929996,279.0650406504065,223.96341463414632,115.55999755859375
-32602.93360328301,-18180.039545794414,279.0650406504065,223.96341463414632,115.55999755859375
-32629.709340964717,-18303.053516122414,279.0650406504065,223.96341463414632,115.55999755859375
-32656.426720161002,-18425.799373986833,279.0650406504065,223.96341463414632,115.55999755859375
-32683.202457842708,-18548.813344314833,279.0650406504065,223.96341463414632,115.55999755859375
-32711.14526654003,-18671.286049094695,279.0650406504065,223.96341463414632,115.55000305175781
-32739.149110415314,-18794.02626969278,279.0650406504065,223.96341463414632,115.55000305175781
-32767.091919112634,-18916.49897447264,279.0650406504065,223.96341463414632,115.55000305175781
-32795.09576298792,-19039.239195070724,279.0650406504065,223.96341463414632,115.55000305175781
-32823.03857168524,-19161.711899850587,279.0650406504065,223.96341463414632,115.55000305175781
-32851.04241556053,-19284.45212044867,279.0650406504065,223.96341463414632,115.55000305175781
-32878.98522425785,-19406.924825228532,279.0650406504065,223.96341463414632,115.55000305175781
-32905.76096193956,-19529.938795556533,279.0650406504065,223.96341463414632,115.55999755859375
-32932.478341135844,-19652.68465342095,279.0650406504065,223.96341463414632,115.55999755859375
-32959.254078817554,-19775.69862374895,279.0650406504065,223.96341463414632,115.55999755859375
-32987.196887514874,-19898.171328528813,279.0650406504065,223.96341463414632,115.55000305175781
-33015.20073139016,-20020.911549126897,279.0650406504065,223.96341463414632,115.55000305175781
-33041.91811058645,-20143.657406991315,279.0650406504065,223.96341463414632,115.55999755859375
-33068.69384826816,-20266.671377319315,279.0650406504065,223.96341463414632,115.55999755859375
-33095.41122746444,-20389.417235183733,279.0650406504065,223.96341463414632,115.55999755859375
-33122.18696514615,-20512.431205511733,279.0650406504065,223.96341463414632,115.55999755859375
-33148.90434434244,-20635.17706337615,279.0650406504065,223.96341463414632,115.55999755859375
-33175.68008202415,-20758.19103370415,279.0650406504065,223.96341463414632,115.55999755859375
-33202.39746122043,-20880.93689156857,279.0650406504065,223.96341463414632,115.55999755859375
-33230.40130509572,-21003.677112166653,279.0650406504065,223.96341463414632,115.55000305175781
-33258.34411379304,-21126.149816946516,279.0650406504065,223.96341463414632,115.55000305175781
-33286.34795766833,-21248.8900375446,279.0650406504065,223.96341463414632,115.55000305175781
-33314.29076636565,-21371.36274232446,279.0650406504065,223.96341463414632,115.55000305175781
-33342.29461024094,-21494.102962922545,279.0650406504065,223.96341463414632,115.55000305175781
-33370.23741893826,-21616.575667702407,279.0650406504065,223.96341463414632,115.55000305175781
-33398.24126281355,-21739.31588830049,279.0650406504065,223.96341463414632,115.55000305175781
-33426.18407151087,-21861.788593080353,279.0650406504065,223.96341463414632,115.55000305175781
-33452.95980919258,-21984.802563408353,279.0650406504065,223.96341463414632,115.55999755859375
-33479.677188388865,-22107.54842127277,279.0650406504065,223.96341463414632,115.55999755859375
-33506.452926070575,-22230.56239160077,279.0650406504065,223.96341463414632,115.55999755859375
-33533.17030526686,-22353.30824946519,279.0650406504065,223.96341463414632,115.55999755859375
-33559.94604294857,-22476.32221979319,279.0650406504065,223.96341463414632,115.55999755859375
-33587.88885164589,-22598.794924573052,279.0650406504065,223.96341463414632,115.55000305175781
-33615.89269552118,-22721.535145171136,279.0650406504065,223.96341463414632,115.55000305175781
-33643.8355042185,-22844.007849951,279.0650406504065,223.96341463414632,115.55000305175781
-33671.83934809379,-22966.74807054908,279.0650406504065,223.96341463414632,115.55000305175781
-33699.78215679111,-23089.220775328944,279.0650406504065,223.96341463414632,115.55000305175781
-33727.7860006664,-23211.960995927027,279.0650406504065,223.96341463414632,115.55000305175781
-33755.72880936372,-23334.43370070689,279.0650406504065,223.96341463414632,115.55000305175781
-33783.73265323901,-23457.173921304973,279.0650406504065,223.96341463414632,115.55000305175781
-33811.67546193633,-23579.646626084836,279.0650406504065,223.96341463414632,115.55000305175781
-33839.679305811616,-23702.38684668292,279.0650406504065,223.96341463414632,115.55000305175781
-33867.62211450894,-23824.85955146278,279.0650406504065,223.96341463414632,115.55000305175781
-33895.625958384226,-23947.599772060865,279.0650406504065,223.96341463414632,115.55000305175781
-33923.568767081546,-24070.072476840727,279.0650406504065,223.96341463414632,115.55000305175781
-33951.572610956835,-24192.81269743881,279.0650406504065,223.96341463414632,115.55000305175781
-33979.515419654155,-24315.285402218673,279.0650406504065,223.96341463414632,115.55000305175781
-34007.519263529444,-24438.025622816756,279.0650406504065,223.96341463414632,115.55000305175781
-34035.462072226765,-24560.49832759662,279.0650406504065,223.96341463414632,115.55000305175781
-34063.46591610205,-24683.238548194702,279.0650406504065,223.96341463414632,115.55000305175781
-34091.408724799374,-24805.711252974565,279.0650406504065,223.96341463414632,115.55000305175781
-34119.41256867466,-24928.451473572648,279.0650406504065,223.96341463414632,115.55000305175781
-34147.35537737198,-25050.92417835251,279.0650406504065,223.96341463414632,115.55000305175781
-34175.35922124727,-25173.664398950594,279.0650406504065,223.96341463414632,115.55000305175781
-34203.30202994459,-25296.137103730456,279.0650406504065,223.96341463414632,115.55000305175781
-34231.30587381988,-25418.87732432854,279.0650406504065,223.96341463414632,115.55000305175781
-34260.472253044056,-25541.0644197885,279.0650406504065,223.96341463414632,115.54000091552734
-34289.702340078205,-25663.518407213305,279.0650406504065,223.96341463414632,115.54000091552734
-34318.86871930238,-25785.705502673267,279.0650406504065,223.96341463414632,115.54000091552734
-34348.09880633653,-25908.15949009807,279.0650406504065,223.96341463414632,115.54000091552734
-34377.265185560704,-26030.346585558033,279.0650406504065,223.96341463414632,115.54000091552734
-34406.49527259485,-26152.800572982836,279.0650406504065,223.96341463414632,115.54000091552734
-34435.66165181903,-26274.987668442798,279.0650406504065,223.96341463414632,115.54000091552734
-34464.89173885318,-26397.441655867602,279.0650406504065,223.96341463414632,115.54000091552734
-34494.05811807735,-26519.628751327564,279.0650406504065,223.96341463414632,115.54000091552734
-34523.2882051115,-26642.082738752368,279.0650406504065,223.96341463414632,115.54000091552734
-34552.454584335675,-26764.26983421233,279.0650406504065,223.96341463414632,115.54000091552734
-34581.684671369825,-26886.723821637133,279.0650406504065,223.96341463414632,115.54000091552734
-34610.851050594,-27008.910917097095,279.0650406504065,223.96341463414632,115.54000091552734
-34640.08113762815,-27131.3649045219,279.0650406504065,223.96341463414632,115.54000091552734
-34669.24751685232,-27253.55199998186,279.0650406504065,223.96341463414632,115.54000091552734
-34698.47760388647,-27376.005987406665,279.0650406504065,223.96341463414632,115.54000091552734
-34727.64398311065,-27498.193082866626,279.0650406504065,223.96341463414632,115.54000091552734
-34756.8740701448,-27620.64707029143,279.0650406504065,223.96341463414632,115.54000091552734
-34786.04044936897,-27742.834165751392,279.0650406504065,223.96341463414632,115.54000091552734
-34815.27053640312,-27865.288153176196,279.0650406504065,223.96341463414632,115.54000091552734
-34844.436915627295,-27987.475248636158,279.0650406504065,223.96341463414632,115.54000091552734
-34873.667002661445,-28109.92923606096,279.0650406504065,223.96341463414632,115.54000091552734
-34902.83338188562,-28232.116331520923,279.0650406504065,223.96341463414632,115.54000091552734
-34932.06346891977,-28354.570318945727,279.0650406504065,223.96341463414632,115.54000091552734
-34961.22984814394,-28476.75741440569,279.0650406504065,223.96341463414632,115.54000091552734
-34990.45993517809,-28599.211401830493,279.0650406504065,223.96341463414632,115.54000091552734
-35019.62631440227,-28721.398497290455,279.0650406504065,223.96341463414632,115.54000091552734
-35048.85640143642,-28843.85248471526,279.0650406504065,223.96341463414632,115.54000091552734
-35078.02278066059,-28966.03958017522,279.0650406504065,223.96341463414632,115.54000091552734
-35107.25286769474,-29088.493567600024,279.0650406504065,223.96341463414632,115.54000091552734
-35136.419246918915,-29210.680663059986,279.0650406504065,223.96341463414632,115.54000091552734
-35166.87265287862,-29332.83616678254,279.0650406504065,223.96341463414632,115.52999877929688
-35197.2596847698,-29454.725429094015,279.0650406504065,223.96341463414632,115.52999877929688
-35227.71309072951,-29576.88093281657,279.0650406504065,223.96341463414632,115.52999877929688
-35258.100122620686,-29698.770195128043,279.0650406504065,223.96341463414632,115.52999877929688
-35288.55352858039,-29820.9256988506,279.0650406504065,223.96341463414632,115.52999877929688
-35318.94056047157,-29942.814961162072,279.0650406504065,223.96341463414632,115.52999877929688
-35349.39396643128,-30064.970464884627,279.0650406504065,223.96341463414632,115.52999877929688
-35379.78099832246,-30186.8597271961,279.0650406504065,223.96341463414632,115.52999877929688
-35410.234404282164,-30309.015230918656,279.0650406504065,223.96341463414632,115.52999877929688
